时间,上证指数,上证50,沪深300,中证500,万得全A
2015-05-13,0.014110559963394055,0.01710701352916683,0.014409929841832526,0.013680332028728322,0.013607337480764916
2015-05-14,0.014090847882973405,0.017103034906063644,0.014394870008503867,0.013616973763243239,0.013562252997237722
2015-05-15,0.014142592966170174,0.01717541698392558,0.01445365154545994,0.01363559476711846,0.013593063176459485
2015-05-18,0.014150228860923996,0.01723836300641878,0.014472674865883927,0.013640579800026165,0.013585093900985494
2015-05-19,0.01421852230229533,0.017362328325169884,0.014557988113338118,0.013632961643258768,0.013642730295528725
2015-05-20,0.014217550498455795,0.017357836370772532,0.014554084267460847,0.013654240468922338,0.013656611122408279
2015-05-21,0.014248247426689837,0.01735907359496573,0.014581670131585981,0.013811557699399556,0.013754814003740927
2015-05-22,0.014305894627266648,0.017434287231984934,0.01459645582978118,0.013759960424376834,0.013729049354259448
2015-05-25,0.014430883059644272,0.017521043230289267,0.014691105891733185,0.013831005826924576,0.013804198471740851
2015-05-26,0.014441067560422375,0.01746863863484113,0.014681166492763789,0.013939164412950556,0.013887685933154299
2015-05-27,0.0144412903773023,0.017496861023653956,0.014686408732574489,0.013947375561746331,0.013889158066882132
2015-05-28,0.01507861965170573,0.018033266891369394,0.015348044213354537,0.014523075426242609,0.014580915471490806
2015-05-29,0.015078667257110472,0.01803669847327862,0.01534422517253785,0.014525410758034228,0.014580199962677756
2015-06-01,0.015327950957652433,0.018206363269986345,0.015605602774338045,0.014837194398036664,0.014923213497428624
2015-06-02,0.01535120547393692,0.018205952880157576,0.015628303233328093,0.014984413482098361,0.015022451113753168
2015-06-03,0.015346588740313001,0.018209417663081026,0.015627366334858117,0.014980810865466447,0.015013400889380744
2015-06-04,0.015346445440914007,0.01823297622441613,0.015623456991906945,0.014978499702331307,0.015007110090837572
2015-06-05,0.015355071678708998,0.018225671613514384,0.015614511259515487,0.014969042156443152,0.014992637560624666
2015-06-08,0.015394260130564703,0.01842896799140403,0.015663768643001754,0.01499669286213933,0.014993474630702079
2015-06-09,0.015399012932718465,0.01845372470985803,0.015672082831954474,0.014996459265267074,0.014994400242717486
2015-06-10,0.015388477566994014,0.018469302893273705,0.015651192744462458,0.014996765985202868,0.01497821830053393
2015-06-11,0.015386352275520866,0.01847274733660312,0.015647690805903388,0.015003013897532622,0.014976740553367627
2015-06-12,0.01537847890722584,0.018459018978247952,0.015632049298208498,0.015011315032885534,0.014974103627062458
2015-06-15,0.015450793435248637,0.01855393266502244,0.015710827025257914,0.015068418695117842,0.015058157129552281
2015-06-16,0.01563433287185513,0.01863381264814388,0.015843876932105212,0.015322440793061923,0.01530539593026407
2015-06-17,0.01565470387179782,0.018634434000808508,0.01585750217198032,0.015355781739629717,0.015335763472306519
2015-06-18,0.015858629680835047,0.01887422449541158,0.016095397052224993,0.015533843015330652,0.015587373160515816
2015-06-19,0.01642158677881682,0.019204917344848343,0.016574207915364594,0.016209705230117555,0.01627569595265718
2015-06-23,0.016462025565063,0.019303116004461534,0.016673363662555264,0.016209672306104907,0.01629582198221139
2015-06-24,0.0164989242069323,0.019295396586212394,0.01668365938740817,0.016228626840711125,0.016321752804938822
2015-06-25,0.016664304173901984,0.01942586719820644,0.016857789084262585,0.016406575461620367,0.016551338744411052
2015-06-26,0.01732652158671641,0.019951116014930166,0.01759787832936434,0.017208950433644957,0.01746859302404834
2015-06-29,0.01747872709558865,0.020008353462284384,0.01774720401003398,0.017751006812961927,0.017912758282105153
2015-06-30,0.017787883743094385,0.020471173964524532,0.018204948633627486,0.017989342246737868,0.0182945275204752
2015-07-01,0.01812951192860616,0.020707039954570072,0.018502642190333853,0.018371935522149812,0.018728079079393355
2015-07-02,0.01828030588536202,0.02070978833745636,0.018643039101857335,0.018916306945301532,0.019153685318655106
2015-07-03,0.018675153575082648,0.020961488609206297,0.01898426960153634,0.019338299642957274,0.01967437855973827
2015-07-06,0.018723535483814915,0.021328022950366312,0.019057241160812054,0.01937364874093532,0.01969144614430736
2015-07-07,0.01874830179230729,0.02136454993297887,0.019098496267611016,0.019840248765690138,0.01999097199627969
2015-07-08,0.01914841715876856,0.02188587523570046,0.01960459743997986,0.01990724813380484,0.02061238659826516
2015-07-09,0.019464865362534767,0.022250811187066802,0.01998970525739523,0.020083875517990582,0.021287759793198625
2015-07-10,0.01965273222604372,0.022390112065080313,0.020248636173051917,0.020307497841912093,0.021794166509048772
2015-07-13,0.019695983747321018,0.022405236466789356,0.02029908970316889,0.020650913169556168,0.02203854248330192
2015-07-14,0.019716347437406207,0.022545701513198024,0.02036675012828495,0.02068367385525276,0.022037454068114828
2015-07-15,0.019826761341633723,0.022546591645588646,0.020508855323363773,0.021035034525683515,0.022320471527081037
2015-07-16,0.019804352833923667,0.02253511368952979,0.020482315449425297,0.021048630037563437,0.02230161884365745
2015-07-17,0.019909054999617315,0.022570307543665794,0.02060449321200904,0.021303921546478456,0.022567898878001983
2015-07-20,0.019912398993483158,0.022579433786318652,0.020604516424018265,0.02131047750977369,0.022579888939879996
2015-07-21,0.019909067006807623,0.022579228433351257,0.020598171649412043,0.021305646457271114,0.022581036195648947
2015-07-22,0.01990901343195572,0.022598070963937223,0.020600375411206517,0.021312851331953413,0.02258150731000115
2015-07-23,0.019953183672713915,0.022619159735595567,0.02063586276085522,0.021359525565189396,0.022649183560081457
2015-07-24,0.01997087241574146,0.022649267728070133,0.020668086047924163,0.02137924168002061,0.022678233979088466
2015-07-27,0.020727956517532127,0.023402491992808017,0.021412117553446092,0.02194195860135497,0.023453505801806336
2015-07-28,0.02076199052116971,0.023404779198460467,0.021413803561523052,0.021980528779521114,0.023508897871526248
2015-07-29,0.02085432099309648,0.02342065993838272,0.021482557653213427,0.022162373207163355,0.02367163049484784
2015-07-30,0.02091235809371662,0.0234839459457203,0.02157661844556123,0.022239255489755475,0.0237761970413701
2015-07-31,0.020920548959889557,0.023447634989945523,0.021554879441832018,0.022251711604192398,0.02379318946669777
2015-08-03,0.02093223831321908,0.02344507631465438,0.02154881749247431,0.02231390612555707,0.023852606145895006
2015-08-04,0.021000938426269742,0.02339407473217154,0.021563971885871988,0.022518411328147324,0.0240324520615679
2015-08-05,0.021034937591078124,0.02343133415296411,0.02161262814085283,0.022536492094484207,0.02405830913207327
2015-08-06,0.021046045563942472,0.023433470132124285,0.021620874385565793,0.022543237345367128,0.024067250669445803
2015-08-07,0.02108048859512294,0.023437323561992202,0.02163968172572009,0.02259706183634628,0.024135346854922052
2015-08-10,0.021278375066756658,0.023588111688575608,0.0217991818656865,0.022756146908281094,0.02436010983862046
2015-08-11,0.021258200399100823,0.023565065633908235,0.021775499207250464,0.022740859214382805,0.024341765078646656
2015-08-12,0.021272827509690614,0.02357288583051891,0.02179337683593772,0.022759521285071534,0.02436793889683896
2015-08-13,0.021292958732932417,0.023566446262121708,0.021805233203088924,0.02279652736708268,0.024407796764934174
2015-08-14,0.021268761203791783,0.023539999029702864,0.02177752736967143,0.022787109551887248,0.02438912835075871
2015-08-17,0.021270675227087955,0.023553251590894674,0.021777637578908295,0.022819990125504806,0.024395669724047195
2015-08-18,0.021641449875692473,0.023823475474781985,0.022140986526145896,0.023332171826486423,0.02493443812046264
2015-08-19,0.02164926394476738,0.023821350340688986,0.022154947841787072,0.02336343548312614,0.024968866432067343
2015-08-20,0.021772380764610435,0.023907828117127737,0.022260944761709617,0.023484888230891534,0.02510349068480591
2015-08-21,0.021949114759942823,0.024020781094094477,0.022453282069372537,0.02375263687724985,0.025398541021734774
2015-08-24,0.02262350461055695,0.024763433903400488,0.02314806657845079,0.024307773197199484,0.026161431549831377
2015-08-25,0.023153898500025586,0.02517118459194045,0.023597203568880613,0.024780174237320946,0.02675922945985741
2015-08-26,0.023170929624289273,0.0251853710843137,0.023601167963515655,0.024904119843782872,0.026833344030192125
2015-08-27,0.023402458596999184,0.02565207084773214,0.023884488747123827,0.024992499052486034,0.027047172058887393
2015-08-28,0.023584818778592732,0.02571331534102382,0.024021927702241114,0.02526122858000265,0.027328895203861406
2015-08-31,0.023592440627589535,0.025749645091746754,0.02402374376680111,0.025387777119912244,0.02736903472668065
2015-09-01,0.02360507451812739,0.02574221955978682,0.024013968698386637,0.02570621304540396,0.0274955166968896
2015-09-02,0.02359472436615129,0.025742178141946674,0.02400602460643614,0.025683529479213495,0.027505733058702464
2015-09-07,0.023656200204037154,0.025940258094498826,0.024114015110065435,0.02568361498356591,0.027518436743285003
2015-09-08,0.023715277552094172,0.025967153297610936,0.02415565072614913,0.025775247090164752,0.027633324130229817
2015-09-09,0.023747697465689024,0.025972480124741723,0.024173831268681185,0.02582098995802062,0.027699648941033415
2015-09-10,0.023764963299496115,0.025972995760392286,0.024187647366665514,0.02582803941879422,0.027714725629637702
2015-09-11,0.02375293915489974,0.025966427439403816,0.02417847872100666,0.0258171635034853,0.027702516079998945
2015-09-14,0.023814594150696377,0.025974324075167296,0.024211192261534835,0.026192033615739595,0.027928381827501004
2015-09-15,0.02392387439247354,0.02602045320464664,0.024345604972210035,0.026442932040027053,0.02815868940765558
2015-09-16,0.024108499981862964,0.02607830735825101,0.024532605432659078,0.026758511599942695,0.028491443878629792
2015-09-17,0.02415034371679652,0.026112191474542603,0.02457621011182128,0.026788713688439717,0.0285319101233782
2015-09-18,0.0241487661296398,0.026103374086473872,0.024573284109588513,0.02679719406653331,0.028538422919862163
2015-09-21,0.02417242378099362,0.02610293767132903,0.024592026667342896,0.026882945345316142,0.02860613318559516
2015-09-22,0.024172972296176858,0.026108124695902228,0.024595205815035024,0.026878617382911134,0.02860523665264405
2015-09-23,0.024218139340895256,0.026165454067646348,0.024642966063249738,0.026884486260354033,0.028631702515284813
2015-09-24,0.02419011922472291,0.026146870552644603,0.02460784598580051,0.026804561824732908,0.028576562466185857
2015-09-25,0.024214632538444362,0.02614787245554095,0.024632229505781394,0.026888393032436588,0.028649556088002865
2015-09-28,0.02421442587015843,0.026152272966505286,0.024632308968211943,0.026907071179845192,0.02866228809079266
2015-09-29,0.024251487362923287,0.02618511889003251,0.024666343041424933,0.026933495651785065,0.028694816039237712
2015-09-30,0.02422441526761048,0.02614679996450637,0.024635074576262815,0.026917096571644452,0.028674924503150217
2015-10-08,0.024285893119498112,0.026173332827450064,0.024693284603904752,0.027021556281757442,0.02877769163987347
2015-10-09,0.024281883012842356,0.026160030083676566,0.02468326808452807,0.027026086646197503,0.02877876515610339
2015-10-12,0.02436240896757107,0.026214096483283034,0.024758145738987675,0.027126303664920567,0.028901949983733466
2015-10-13,0.024362385238088712,0.026217252057807387,0.024758431049217957,0.027134597585260618,0.02890450871190785
2015-10-14,0.024371743729689786,0.026223452996446617,0.024771473373461358,0.02714241009378599,0.028918538438629196
2015-10-15,0.024409868888329325,0.026247048131243365,0.02481072613258718,0.027200604610867332,0.028985194032369266
2015-10-16,0.024423327018800203,0.026250411967936624,0.024814813728762458,0.02720348182497581,0.028992076195674843
2015-10-19,0.024424014153432906,0.02625149302421256,0.02481503956132983,0.02720370554640702,0.0289922055327381
2015-10-20,0.02442652489077814,0.02624783067155907,0.024819034183703854,0.027216352906393553,0.02900661112380521
2015-10-21,0.024509659167641227,0.026237674173956095,0.02489292475264346,0.027520847604357593,0.029237577794642363
2015-10-22,0.02452140901369966,0.026237774733451055,0.024904468276856807,0.027612485142150287,0.029300646134226102
2015-10-23,0.024530235281618386,0.026235939270339483,0.024912810378166114,0.027651102544867027,0.029339232654034157
